Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,DOM_Portion,INT_Portion,LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,entry_count,exit_count,airport,Unnamed: 28,Departure_Num(예측)
2023,4,4,2,,,0,0,0,,,4523,3726,0.9555555555555556,0.04444444444444444,0.5566666666666666,0.4433333333333334,0.3133333333333334,2734,-442,4857,3152.918993233593,2734.0,16.6,7.9,131.14000000000001,1331,1659,cheongju,,
2023,4,5,3,,,0,0,0,,,3322,3303,0.8666666666666667,0.1333333333333333,0.7177777777777777,0.2822222222222222,0.5566666666666666,2729,-5,4857,2991.274323438548,2729.0,13.6,9.1,123.75999999999999,1424,1253,cheongju,,
2023,4,6,4,,,0,0,0,,,4616,4708,0.9479166666666666,0.05208333333333333,0.5916666666666667,0.4083333333333333,0.09375,3126,397,4857,3420.538089799443,3126.0,9.8,2.8,27.44,2002,1524,cheongju,,
2023,4,7,5,,,0,0,0,,,3941,4694,0.9166666666666666,0.08333333333333333,0.606547619047619,0.3934523809523809,0.1578869047619048,3588,462,4857,3383.504106173194,3588.0,9.6,0.0,0.0,1966,1524,cheongju,,
2023,4,8,6,,,0,0,0,,,4137,4580,0.95,0.05,0.6065079365079366,0.3934920634920635,0.04682539682539683,3956,368,4857,3511.407687329709,3956.0,9.2,0.0,0.0,1856,1565,cheongju,,
2023,4,9,7,,,0,0,0,,,5028,4491,0.9509803921568628,0.04901960784313725,0.6225490196078431,0.3774509803921569,0.09999999999999999,3940,-16,4857,3987.896921359207,3940.0,11.6,0.0,0.0,1595,2036,cheongju,,
2023,4,10,1,,,0,0,0,,,4912,5023,0.9479166666666666,0.05208333333333333,0.6041666666666666,0.3958333333333333,0.06666666666666667,3379,-561,4857,3147.008991527541,3379.0,13.8,0.0,0.0,1674,2017,cheongju,,
2023,4,11,2,,,0,0,0,,,4638,4552,0.953125,0.046875,0.6041666666666666,0.3958333333333333,0.2145833333333333,3136,-243,4857,3187.310164221254,3136.0,15.5,0.2,3.1,1645,1846,cheongju,,
2023,4,12,3,,,0,0,0,,,4105,4709,0.9479166666666666,0.05208333333333333,0.54375,0.45625,0.23125,3030,-106,4857,3131.084864700711,3030.0,12.0,0.0,0.0,1708,1574,cheongju,,
2023,4,13,4,,,0,0,0,,,4772,4736,0.9479166666666666,0.05208333333333333,0.5979166666666667,0.4020833333333333,0.171875,3353,323,4857,3517.596791748286,3353.0,14.4,0.0,0.0,1922,1612,cheongju,,
2023,4,14,5,,,0,0,0,,,4442,4694,0.9166666666666666,0.08333333333333333,0.6185185185185185,0.3814814814814815,0.2398148148148148,3755,402,4857,3626.198484209302,3755.0,17.1,0.0,0.0,2025,1642,cheongju,,
